datetime,text
2020-10-05 14:00:02,Land erwartet Überbrückungshilfe des Bundes für MV Werften
2020-10-05 11:10:01,Einheit ohne Leibold und Ulreich: Für U21-Auswahl nominiert
2020-10-05 08:25:03,"+++ Transfer-Ticker +++ - Bayern möchte wohl Ex-Spieler Costa zurück, Cuisance zum Medizincheck in Marseille"
2020-10-05 08:35:01,Bedrohte Pressevielfalt: Warum eine Druckereischließung in Erfurt uns alle angeht
2020-10-05 20:45:02,2. Liga - Last-Minute-Tor in Nürnberg: Rapp lässt Darmstadt jubeln
2020-10-05 16:45:02,Ex-Klopp-Assistent Zeljko Buvac spricht erstmals über gemeinsame Arbeit
2020-10-05 12:00:01,Niederlage für Palmer: Keine Liste auffälliger Asylbewerber
2020-10-05 15:35:01,Tatverdächtiger verhaftet - 24 Jahre alter Mordfall offenbar aufgeklärt
2020-10-05 17:45:03,Ab Dienstag gilt im Bundestag Maskenpflicht
2020-10-05 07:15:02,Nach BILD-Bericht - Vom Berliner Friedhof ins Wohnheim
2020-10-05 23:20:03,Corona-Infektion: Trump hat Klinik verlassen
2020-10-05 12:10:02,Sächsischer AfD-Bundestagsabgeordneter - Verfassungsschutz stuft Jens Maier als Rechtsextremist ein
2020-10-05 05:10:01,Deutschland erreicht Höchststand bei Infektionszahl
2020-10-05 17:20:03,Anstieg in Frankfurt: Kurz vor Eskalationsstufe Rot
2020-10-05 13:10:04,16 Corona-Fälle nach großer Hochzeitsfeier in Lahr
2020-10-05 17:10:01,Musik und Literatur: Bilder eines Außerirdischen
2020-10-05 16:00:04,Rätselhaftes Tiersterben auf Kamtschatka
2020-10-05 11:55:03,Medizinnobelpreis geht an drei Virologen aus den USA und Großbritannien
2020-10-05 03:45:01,Konzentration: Gegen das Chaos im Kopf
2020-10-05 23:00:04,"Biden in Umfragen deutlich vorne - Während Trump noch im Krankenhaus lag, änderte Biden plötzlich seine Strategie"
2020-10-05 01:15:02,Liveblog: ++ Weltweit mehr als 35 Millionen Infizierte ++
2020-10-05 07:40:01,Stau auf A96: Lastwagen überschlägt sich auf Lindauer Autobahn
2020-10-05 15:40:02,Maut-Untersuchungsausschuss: Mindestens einer lügt
2020-10-05 14:40:02,Transferblog: Bayern bestätigt Transfers von Choupo-Moting und Costa
2020-10-05 15:15:05,Höchste Corona-Warnstufe in Paris ausgerufen
2020-10-05 21:35:02,French Open: Altmaier verpasst Viertelfinale
2020-10-05 06:35:02,Podcast „Hinter den Zeilen“: Der Nachwuchs spricht
2020-10-05 15:00:01,"""Wer wird Millionär?"": Vier DFB-Stars werden Kandidaten bei Günther Jauch"
2020-10-05 10:20:01,Aktien Frankfurt: Dax wieder im Vorwärtsgang - Nervosität wegen Trump nimmt ab
2020-10-05 07:10:03,Mädchen erleben online mehr Belästigung als auf der Straße
2020-10-05 09:00:02,Drogen und Tabak - Die Beute-Bilanz von Zoll und Polizei
2020-10-05 08:40:01,"Dortmund: OB-Kandidat von ""Die Rechte"" muss Waffenschein abgeben"
2020-10-05 16:15:01,Große Karnevalseröffnung im Kölner Tanzbrunnen abgesagt
2020-10-05 15:50:02,"Theaterkritik: Sehen, was gut war"
2020-10-05 16:15:01,Münchner Osten: Ein Bahnknoten aus Fallstricken
2020-10-05 15:20:01,Internetbetrüger bringen Mann um sechsstelligen Betrag
2020-10-05 15:20:01,35-Jähriger attackiert Männer mit Messer und Mistgabel
2020-10-05 15:50:02,"Lana del Rey - Unglaublich, warum die Sängerin jetzt Ärger hat"
2020-10-05 04:50:01,Corona-Radar - Zahl der Infektionen übersteigt 300 000
2020-10-05 21:10:01,Kayleigh McEnany - Jetzt ist auch Trumps Sprecherin infiziert
2020-10-05 14:45:02,Die deutsche Wirtschaft ignoriert den nächsten Megatrend
2020-10-05 04:20:03,Coronavirus: Keine Durchimpfung in Großbritannien
2020-10-05 12:05:02,Studie zu Gewalt gegen Mädchen im Netz: Mehr Belästigung als auf der Straße
2020-10-05 08:50:02,Sensations-Rückkehr? - Bundesligist beschäftigt sich mit Draxler
2020-10-05 09:55:03,Jadon Sancho - BVB-Spieler schmeißt Party mit Nationalmannschaftskollegen - trotz Corona
2020-10-05 15:25:01,Bergkarabach: Nato-Generalsekretär ruft Türkei zu Deeskalation auf
2020-10-05 09:30:04,Medizin-Nobelpreisträger werden verkündet
2020-10-05 12:20:03,+++ French Open live +++ - Senkrechtstarter Altmaier kämpft gegen Carreño Busta ums Viertelfinal-Ticket
2020-10-05 21:25:01,Carla Bruni - Ich hätte meine Mutter töten können
2020-10-05 16:40:02,BILD in Karabach - „Es werden ganze Straßenzüge bombardiert“
2020-10-05 11:35:02,„Zur Not das Freizeitvergnügen der Erwachsenen einschränken“
2020-10-05 16:35:01,Hertha BSC holt Nationalspieler aus Paraguay
2020-10-05 14:20:01,Bei Katzensuche auf Waffen und Munition gestoßen
2020-10-05 23:45:02,Trump zurück im Weißen Haus
2020-10-05 10:00:01,Mecklenburg lässt Berliner Touristen weiterhin einreisen
2020-10-05 08:55:04,Wegen Trump: US-Amerikaner googeln dieses deutsche Wort
2020-10-05 08:00:02,55-Jähriger stirbt nach Angriff in Dresdner Innenstadt
2020-10-05 15:10:02,Nobelpreise: Das andere Virus
2020-10-05 07:45:02,Wie Georgina und Co. mit dem Ausziehen Geld verdienen
2020-10-05 12:55:01,Ferienbeginn: ADAC rechnet mit Staus auf A1 und Kölner Ring
2020-10-05 06:25:02,Mit unparteiischem Blick: Wie die OSZE Amerikas Präsidentenwahl überwachen will
2020-10-05 15:45:02,Bitterer Schluck für Schotten - Ostwestfale brennt den besten Whisky der Welt!
2020-10-05 07:05:02,Wetter in BaWü - Regen-Start im Südwesten
2020-10-05 05:50:02,Mehr als 350 Verfahren gegen Corona-Bußgelder eingeleitet
2020-10-05 21:35:02,Rechtstaatlichkeit: EU-Parlament will Ungarn und Polen zur Umkehr zwingen
2020-10-05 06:35:02,Deutsche Börse schlägt Vergrößerung des Dax auf 40 Werte vor
2020-10-05 05:55:02,Robert Lewandowski gegen Hertha BSC: Wenn nichts mehr geht…
2020-10-05 16:25:01,Corona in Deutschland: Ab Dienstag Maskenpflicht im Bundestag
2020-10-05 00:10:02,Wegen Corona-Krise: Weltbankchef fordert wegen Schuldenerlass für ärmste Länder
2020-10-05 11:05:02,Laura Siegemund: Mit 32 Jahren erstmals im Grand-Slam-Viertelfinale
2020-10-05 08:30:02,Wie ein IT-Spezialist die Proteste in Belarus mit KI unterstützen will
2020-10-05 05:20:03,Ärzte sind bestürzt: Empörung über Trumps Spazierfahrt
2020-10-05 16:25:01,Digitalpakt: Bislang 45 Schul-Ausstattungs-Anträge bewilligt
2020-10-05 08:45:01,Coronavirus weltweit: EU-Kommissionspräsidentin von der Leyen in Quarantäne
2020-10-05 10:25:02,Messerangriff in Gaststätte: Opfer lebensgefährlich verletzt
2020-10-05 10:50:01,Vortäuschens einer Straftat: Ermittlungen nach Sprengsatz in Zugtoilette
2020-10-05 21:50:02,Linz-Leihe bis 2021 - Eggestein spielt Jojo in Österreich
2020-10-05 19:00:02,FC Bayern: Vier Neue für Hansi Flick
2020-10-05 10:05:01,Corona-Fälle: Diese Schulen und Klassen in München sind geschlossen
2020-10-05 12:40:01,Dopingprozess gegen Mark S. wegen Corona-Falls unterbrochen
2020-10-05 15:35:01,Transfermarkt - Wechsel perfekt: Davy Klaassen von Werder zu Ajax Amsterdam
2020-10-05 22:45:04,Bericht: Angreifer von Hamburg absolvierte Bundeswehr-Ausbildung
2020-10-05 12:45:01,"Jodellehrerin Ursula Scribano: ""Digitales Singen funktioniert für mich nicht"""
2020-10-05 09:50:01,1. FC Magdeburg leiht Offensivspieler Franzke und Kath aus
2020-10-05 15:45:02,Baufinanzierung - Wenig Eigenkapital: Immobilienkredit durch Aufschläge teurer
2020-10-05 10:25:03,"Wenn das Navi weiß, wann die Ampel auf Rot schaltet"
2020-10-05 19:55:02,"Band aus Glonn: Anarchisch, lyrisch, wienerisch"
2020-10-05 10:20:02,iPhone-News im Ticker - iPhone 12 kommt wohl ohne Kopfhörer - Apple soll sogar fünf Modelle präsentieren
2020-10-05 15:10:02,Fallzahlen als Grafik: Wie viele Personen in München mit dem Coronavirus infiziert sind
2020-10-05 11:45:01,Ex-Biathlon-Trainer Pichler nicht mehr im künstlichen Koma
2020-10-05 13:30:02,Aktien Frankfurt: Gewinne - Trumps Gesundheitszustand verbessert sich
2020-10-05 20:10:02,Trainer Civa nach Lok-Pleite - Uns wurden die Grenzen aufgezeigt
2020-10-05 14:15:02,Großeinsatz in Oberfranken - Sprengstoff-Paket vor Haustür abgelegt
2020-10-05 18:00:02,Staus auf Hessens strassen - Morgen wieder Streiks im Nahverkehr
2020-10-05 10:05:01,Männliche Pädagogen an Schulen in der Minderheit
2020-10-05 12:25:02,Polizei in München: Uber-Fahrer begrapscht schlafende Kundin
2020-10-05 15:50:01,Wahl 2021: Grüne stellen Bettina Jarasch als Spitzenkandidatin auf
2020-10-05 09:35:01,Geisel zu Partys trotz Corona: Bewusstsein muss sich ändern
2020-10-05 03:40:01,Wohnungsbrand in Hellersdorf: Zwei Menschen im Krankenhaus
2020-10-05 13:15:03,Windows-Einstellungen erleichtern das Arbeiten
2020-10-05 14:45:01,TV-Comeback zum 80. Geburtstag - Senta Berger dreht wieder!
2020-10-05 09:20:01,Beerdigung von Rose Kraus: Ein Leben für die Armen und Verfolgten
2020-10-05 06:45:02,Ausbruch - 81 Corona-Fälle in Tönnies-Schlachthof
2020-10-05 18:35:01,Pflege: Spahn will schnelle Reform
2020-10-05 01:35:02,"Aber wen, verrät er nicht… - Campino hat in New York geheiratet"
2020-10-05 23:35:02,Software-Entwickler McAfee in Spanien verhaftet
2020-10-05 15:35:02,„Regelrechte Hetzjagd“ - Gericht verurteilt Kreisligaspieler
2020-10-05 13:35:01,Deutlicher Trend: Deutsche gehen später in Rente - Trotzdem länger Geld
2020-10-05 13:45:02,Höxter erlässt Maskenpflicht für alle Märkte
2020-10-05 09:45:01,Schauinsland-Reisen büßt zwei Drittel des Umsatzes ein
2020-10-05 10:20:01,Drama an Bushaltestelle - Toyota rast in Schülergruppe
2020-10-05 13:50:01,Diebe stehlen 21 000 Euro teure Straßenwalze
2020-10-05 12:45:01,Tipps und Tricks: Windows-Einstellungen erleichtern das Arbeiten
2020-10-05 15:00:01,Tarifstreit: Erneut Warnstreik im Nahverkehr
2020-10-05 10:30:02,Antisemitischer Angriff in Hamburg: Ermittler sehen Angriff vor Synagoge als versuchten Mord
2020-10-05 07:40:02,Grünen fragen nach Verhandlungen zwischen Bund und Hohenzollern
2020-10-05 06:50:01,Sprengstoffverdacht: Landeskriminalamt untersucht Gegenstand
2020-10-05 12:40:03,Medizinnobelpreis für drei Virologen: Die Entdeckung von Hepatitis C
2020-10-05 09:50:02,Hinterhältige Tat - Auf offener Straße: Afro-amerikanischer Schauspieler Thomas Jefferson Byrd erschossen
2020-10-05 18:10:02,"""Komplexe Verhandlungen"": Rashica-Transfer kurz vor Schluss geplatzt"
2020-10-05 17:40:02,Leih-Offensive zum Transfer-Finale - 1. FC Magdeburg holt Kath und Franzke
2020-10-05 17:35:02,Corona-Maßnahme: Schäuble ordnet Maskenpflicht für Bundestag an
2020-10-05 14:25:02,Newsblog zum Coronavirus im Landkreis München: Weitere Klassen kehren in den Unterricht zurück
2020-10-05 14:00:02,Hochzeitskorso-Teilnehmer fährt fast Schwangere um
2020-10-05 16:20:01,Brennender Lastwagen sorgt für Stromausfall
2020-10-05 13:20:01,In Reutlingen steht das erste automatische Fahrradparkhaus
2020-10-05 13:10:04,Hoffenheim leiht Rudy erneut von Schalke 04 aus
2020-10-05 15:30:07,„Es gibt kein Rezept für eine sofortige Lösung“
2020-10-05 00:00:02,Bundestrainer startet Vorbereitung: Länderspiel-Dreierpack
2020-10-05 15:00:01,Douglas Costa kehrt zum FC Bayern zurück - Ein Jahr auf Leihbasis
2020-10-05 07:50:03,Wie Theodor Fontane im Krieg zum Erzähler wurde
2020-10-05 05:35:01,"Nationalmannschaft im Fokus - Die Fußball-Woche: Transferschluss,  Länderspiele,  EM-Quali"
2020-10-05 12:55:02,Ehefrau erwürgt und verscharrt - Mines Killer zu lebenslänglich verurteilt
2020-10-05 03:00:02,Von Lux bis Ra: Fünf wichtige Kriterien für den Lampenkauf
2020-10-05 09:40:03,Medizin-Nobelpreis an Entdecker von Hepatitis-C-Virus
2020-10-05 18:15:02,Kabelbrand an S-Bahn – Linksextremisten veröffentlichen Bekennerschreiben
2020-10-05 07:25:02,Betrugsmail: Nachricht zu angeblichen Zollgebühren sofort löschen
2020-10-05 14:20:01,Schulbus rollt ohne Fahrer weg: Vier Kinder leicht verletzt
2020-10-05 19:55:02,Freie Wähler in Grafing: Der Staffelstab wandert weiter
2020-10-05 20:10:02,Hansa Rostock - Sonnenberg sorgt für Sicherheit
2020-10-05 10:15:03,Medizin-Nobelpreis geht an die Entdecker von Hepatitis-C
2020-10-05 13:00:01,Grüne fordern mehr Corona-Tests an Schulen und Kitas
2020-10-05 11:00:02,46-Jähriger stürzt in Leipzig vom Balkon
2020-10-05 16:05:02,Paris verabschiedet sich von Chanson-Ikone Juliette Gréco
2020-10-05 12:35:05,US-Politik im News-Ticker - Gleich nach dem Aufstehen: Trump schickt wütende Tirade aus Militärkrankenhaus
2020-10-05 18:35:01,Bildband: Mut zur Brücke
2020-10-05 22:20:03,Social Media: Mädchen fordern Hilfe gegen Online-Belästigung
2020-10-05 14:00:02,Frankfurt bei Coronainfektionen kurz vor Warnstufe vier
2020-10-05 03:30:01,Angriff mit einem Spaten - Attacke vor Hamburger Synagoge: Polizei sucht nach Motiven
2020-10-05 08:15:01,"Lambrecht: Hass gegen Juden ist ""Schande für unser Land"""
2020-10-05 07:55:03,Nachricht zu angeblichen Zollgebühren sofort löschen
2020-10-05 09:05:02,Rabatte und Tricks - Zwölf Spartipps für Fahranfänger
2020-10-05 14:10:02,Autoklau: Mutmaßliche Diebes- und Hehlerbande verhaftet
2020-10-05 06:00:03,Zahl der Flüchtlinge in Deutschland erstmals seit 2011 gesunken
2020-10-05 08:35:02,"Zwillinge, Drillinge, Vier... - Das ist anders, wenn mehr als ein Baby kommt"
2020-10-05 13:40:02,Corona-Pandemie: Warnte Drosten vor PCR-Tests?
2020-10-05 13:25:03,Grenzwert überschritten – so reagieren die sieben deutschen Hotspots
2020-10-05 09:20:01,"Fin Bartels fordert trotz Spitzenplatz: ""Geerdet bleiben"""
2020-10-05 11:55:02,Lufthansa-Aktion - So buchen Sie Business Class 75 Prozent günstiger!
2020-10-05 05:40:02,Diese Niederlage Roms war größer als die Katastrophe von Cannae
2020-10-05 12:20:01,Oktober-Osterfeuer riefen Feuerwehr auf den Plan
2020-10-05 17:55:02,Ex-Freundin angeschossen: „Du wirst deine Strafe erhalten!“
2020-10-05 14:25:03,In englischen Grafschaft droht der „Kentxit“
2020-10-05 12:45:07,tagesthemen mittendrin: Warum die Kirche Traktoren segnet
2020-10-05 18:50:02,Therapie für Trump: Quer durch den Apothekerschrank
2020-10-05 20:00:04,Merkel berät mit Corona-Kabinett über aktuelle Pandemie-Lage
2020-10-05 03:45:01,"Maas verurteilt Attacke: ""Widerlicher Antisemitismus"""
2020-10-05 23:45:03,&quot;Die Höhle der Löwen&quot;: Diese Deals sind direkt nach der Sendung wieder geplatzt
2020-10-05 14:30:02,Vertrag in Hannover bis 2023 - Kocak kriegt seinen Wunsch-Falette
2020-10-05 11:20:03,Das müssen Sie zur US-Wahl 2020 wissen
2020-10-05 16:05:01,"Flick ""happy"": Last-Minute-Bayern schlagen auf Transfermarkt zu"
2020-10-05 13:20:01,Coronavirus weltweit: WHO: Vermutlich zehn Prozent der Weltbevölkerung infiziert
2020-10-05 13:50:01,Rechtsextreme Szene in NRW - Gefährder (14) soll zu Mord aufgerufen haben
2020-10-05 18:10:02,Drittligist Dresden leiht Stefaniak vom VfL Wolfsburg aus
2020-10-05 15:20:01,Petition im Landtag: Lehrbeauftragte fordern Reform
2020-10-05 19:10:02,„Manche Länder reagieren offenbar panisch“
2020-10-05 20:05:01,Bauer sucht Haus: Behörde: Landwirt soll in Holzscheune wohnen
2020-10-05 16:25:01,Sexueller Missbrauch: 30-jähriger Bremerhavener festgenommen
2020-10-05 21:30:02,SPORT-BILD-Prognose von F1-Star - Vettel tippte ganzen Bundesliga-Spieltag richtig
2020-10-05 11:00:02,LfA-Förderbank vergibt über eine Milliarde Corona-Hilfen
2020-10-05 03:40:01,Reifenlager in Vollbrand: Fenster geschlossen halten
2020-10-05 15:15:02,Böse Überraschung für Werder - Grujic-Wechsel geplatzt
2020-10-05 16:20:01,Gewerkschaft beklagt großen Niedriglohnsektor in MV
2020-10-05 04:15:01,OLG-Präsidenten für Digitalisierung von Gerichtsprozessen
2020-10-05 17:10:03,Feuilletons zerrisen seine Filme - &#034;Dann hab&#039; ich wenigstens was davon&#034;: Wie Til Schweiger von Kritik an seinen Filmen profitiert
2020-10-05 17:10:01,Porträt: Auf der Höhe der Zeit
2020-10-05 14:40:04,Warnungen und News - Wetter in Deutschland: Sturmböen mit bis zu 85 km/h - Tief &#034;Brigitte&#034; sorgt für stürmisches Wetter
2020-10-05 08:15:01,Coronavirus weltweit: New York City wegen Zunahme von Corona-Fällen vor neuen Beschränkungen
2020-10-05 12:50:01,Bürgerbeauftragter für unabhängigen Polizeibeauftragten
2020-10-05 18:30:02,Schlechte Zeiten für Tönnies: Zwanzig Euro Verlust mit jedem Schwein
2020-10-05 12:45:01,Tarifkonflikt: Verdi kündigt weitere Warnstreiks im ÖPNV an
2020-10-05 09:45:02,Sie harren vor dem Krankenhaus aus - Trump-Fans haben ihre eigenen Corona-Theorien
2020-10-05 12:10:02,Suspendierter Szalai darf wieder mittrainieren
2020-10-05 12:40:01,Österreich Gastland der Leipziger Buchmesse 2022
2020-10-05 16:35:01,Unfall im Sauerland - Lkw kracht in Gebäude – Fahrer tot
2020-10-05 11:50:02,Cineworld schließt Hunderte Kinos in den USA und Großbritannien
2020-10-05 10:10:01,Handball-Bundesliga: HBL-Geschäftsführer Bohmann mit Saisonstart zufrieden
2020-10-05 02:50:01,"UN,  WTO und EU: Der Weg zum Traumjob auf internationalem Parkett"
2020-10-05 03:45:01,Angriff nahe der Synagoge: Mann erheblich verletzt
2020-10-05 16:10:02,Lkw kracht in Gebäude im Sauerland: Fahrer tot
2020-10-05 11:30:02,Vorwürfe gegen Bauleiter - Stadt nach Ludwigspark-Umbau verklagt
2020-10-05 08:45:01,Spekulationen um Formel 1 nach Honda-Ausstieg
2020-10-05 12:55:02,POLIZEI ERHÖHT PRÄSENZ IN DER STADT - Tourist aus NRW (55) stirbt nach Attacke in Dresden
2020-10-05 00:15:02,Wegen Corona-Krise: Weltbankchef fordert Schuldenerlass für ärmste Länder
2020-10-05 04:50:01,"Streit im Umgang mit Gift,  Mäusen und Hamstern"
2020-10-05 05:45:01,Rettungshunde Ben & Timmy - Ausgeschnüffelt!
2020-10-05 06:20:01,Deutsche Börse will Dax auf 40 Werte aufstocken
2020-10-05 12:25:04,Verdi kündigt in drei weiteren Bundesländern Warnstreiks im ÖPNV an
2020-10-05 10:50:08,Unesco fordert bessere Schulungen von Lehrkräften für Krisensituationen
2020-10-05 13:30:02,Naturschützer: Bis zu 250 000 Kraniche über Hessen erwartet
2020-10-05 05:00:02,Zwei Helden aus NRW - Sie riskierten für andere ihr Leben!
2020-10-05 14:30:02,Mann in Bayern findet Paket mit Sprengstoff vor seiner Haustür
2020-10-05 02:55:01,"Zeichnen,  schlagen,  fühlen: Wie werde ich Steinmetz/in?"
2020-10-05 16:40:02,Leute des Tages: Hinterherlaufen wie bei der Queen
2020-10-05 13:20:01,Religionsgemeinschaften verurteilen Angriff vor Synagoge
2020-10-05 16:10:02,Ehemaliger Bundesliga-Profi Harnik wechselt in die 5. Liga
2020-10-05 16:50:01,Rüdiger kommt später: Löw mit nur 14 Spielern beim ersten Training
2020-10-05 19:55:02,Kommentar: Ein Mann mit Format
2020-10-05 10:00:02,Paris für 20.000 Euro pro Nacht – dann kam Corona
2020-10-05 13:05:02,Regierungssprecher Seibert zur Teststrategie
2020-10-05 09:00:01,Stürmer Kluivert zum Medizincheck in Leipzig angekommen
2020-10-05 17:35:02,München heute: Bahn lehnt Tunnel im Osten der Stadt ab / 75 Jahre SZ
2020-10-05 17:25:01,Stefaniak verlässt Fürth vorzeitig und geht nach Dresden
2020-10-05 16:20:01,Neuer Last-Minute-Deal: Leipzig leiht Stürmer Kluivert aus
2020-10-05 14:20:01,Vor Bundestagswahl: Spahn hofft auf schnelle Umsetzung von Pflegereform
2020-10-05 19:05:04,Von der Leyen nach Kontakt zu Corona-Infiziertem in Quarantäne
2020-10-05 13:30:02,CSU kritisiert Heils Homeoffice-Vorschlag
2020-10-05 20:10:02,"Klartext von Dresdens Löwe - „Nicht der Start, den wir uns gewünscht haben“"
2020-10-05 07:15:02,"Transfer-Ticker - Hertha holt Arsenal-Star, Götze könnte kommen"
2020-10-05 06:00:01,EM-Qualifikation - Kuntz reagiert auf Absagen: Sieben Neue im Kader der U21
2020-10-05 02:35:01,"""Tatort""-Ausstieg: Meret Becker verabschiedet sich von sicherer Geldquelle"
2020-10-05 13:15:02,Preisgeld wird gespendet - &#034;Wer wird Millionär?&#034; statt Länderspiel: Löw schickt DFB-Stars zu Günther Jauch
2020-10-05 14:35:01,New York: Bürgermeister verhängt neue Corona-Beschränkungen
2020-10-05 16:25:01,Aktien Frankfurt Schluss: Trumps Genesungsprozess treibt den Dax hoch
2020-10-05 12:45:02,3 bittere Wahrheiten - Mehr Zeit im Job als für Freizeit und Familie
2020-10-05 12:55:02,Schweizer GNTM-Model Sara im 8. Monat - „Sex lass ich mir nicht entgehen!“
2020-10-05 18:25:01,Paris: Die Party ist passé
2020-10-05 20:30:03,"Der Rheingau und sein Wein: Guter Jahrgang, wenig Tourismus"
2020-10-05 03:35:03,Pflegereform: SPD fordert Nachbesserungen bei Spahns Plänen
2020-10-05 12:00:01,Umbau für autofreien Jungfernstieg: Mehr Platz für Fußgänger
2020-10-05 14:35:01,Bitterer Schluck für Schotten - Ostwestfale brennt den besten Whiskey der Welt!
2020-10-05 03:40:01,Wohnort des Angreifers vor Hamburger Synagoge ist Berlin
2020-10-05 12:00:01,Angriff vor Synagoge: Attacke in Hamburg vermutlich versuchter Mord aus Judenhass
2020-10-05 09:35:01,Datenbank-Auswertung: Frauenanteil in Chefetagen steigt nur langsam
2020-10-05 15:35:02,Grüne Spitzenkandidatur in Berlin: Bettinas Himmelfahrt
2020-10-05 18:20:02,Wieder Chaos bei RWE - Gerichtsvollzieher bei Erfurts Insolvenzverwalter
2020-10-05 19:55:02,In Markt Schwaben: Kommunalunternehmen legt Bilanzen offen
2020-10-05 12:55:02,Schadenfreude - das ist Deutsch für Weltbürger
2020-10-05 11:10:01,Straußenfleisch ist hierzulande bislang eher wenig gefragt
2020-10-05 07:55:01,Umfrage: 58 Prozent der jungen Frauen erleben Onlinegewalt
2020-10-05 06:45:02,Bayern-Transfer Marc Roca: Gemessen am Potential ein Schnäppchen
